cell_type,action,energy,age,reward
1,3,13.831950509448761,45,0.0
1,2,119.03261296011392,210,0.0
1,2,49.843899669465536,5,0.0
1,2,119.03261296011392,97,0.0
1,0,15.813414408152532,79,0.0
1,2,61.3840086191554,154,0.0
1,3,75.23158012126605,13,0.0
1,1,101.21137920111461,179,0.0
1,2,96.28128268698343,239,0.0
1,0,18.779491127816836,156,0.0
1,0,13.300998409705539,65,0.0
1,2,119.03261296011392,156,0.0
1,3,58.58030073466597,118,0.0
1,0,47.57712508731317,3,0.0
1,1,44.29320405193585,155,0.0
1,0,119.03261296011392,84,0.0
1,2,48.19031642043738,57,0.0
1,3,55.68473035984881,20,0.0
1,2,75.51055447636217,16,0.0
1,2,54.40210554786185,159,0.0
1,1,59.286694946985605,32,0.0
1,2,114.37122702544622,186,0.0
1,3,108.29805040925082,146,0.0
1,2,46.924759302198204,40,0.0
1,1,0.42821130167200405,73,0.0
1,1,56.67581924471947,358,0.0
1,2,108.04965199880382,150,0.0
1,2,119.02937939663617,72,0.0
1,3,119.02937939663617,147,0.0
1,2,99.63660579286366,240,0.0
1,0,14.84279380478871,80,0.0
1,2,119.0243492810696,155,0.0
1,2,49.69096698656223,98,0.0
1,2,119.0243492810696,28,0.0
1,2,102.37351768406974,2,0.0
1,2,119.0243492810696,143,0.0
1,2,119.0243492810696,183,0.0
1,2,74.27009928444264,330,0.0
1,2,95.84724832608251,160,0.0
1,2,69.87702907279993,10,0.0
1,2,117.0541657966332,64,0.0
1,0,44.361922970650795,23,0.0
1,0,45.630853765018955,5,0.0
1,0,81.39957774379288,106,0.0
1,2,119.016102068856,350,0.0
1,2,47.80326161466961,66,0.0
1,1,63.396484301877436,19,0.0
1,2,119.016102068856,29,0.0
1,1,8.383767734876534,342,0.0
1,2,61.11902389919908,161,0.0
1,0,78.31960384278608,156,0.0
1,2,52.28101500596692,162,0.0
1,2,119.016102068856,148,0.0
1,2,58.288946633105056,71,0.0
1,2,119.016102068856,160,0.0
1,2,119.016102068856,147,0.0
1,3,17.6552844024514,21,0.0
1,1,52.71627059464508,360,0.0
1,2,119.016102068856,261,0.0
1,2,119.016102068856,182,0.0
1,1,90.75982966002208,58,0.0
1,2,105.7462977479734,3,0.0
1,2,119.016102068856,160,0.0
1,2,119.016102068856,156,0.0
1,0,51.08685884092674,49,0.0
1,2,119.016102068856,370,0.0
1,2,110.75394146826652,303,0.0
1,2,119.02363308360759,157,0.0
1,2,119.02363308360759,143,0.0
1,1,41.76393501083906,60,0.0
1,0,65.82258667800463,105,0.0
1,1,119.02363308360759,191,0.0
1,2,98.66152102633164,183,0.0
1,2,48.21282766560503,162,0.0
1,3,6.958027299732066,50,0.0
1,2,112.82787828725031,153,0.0
1,2,65.32980497544827,56,0.0
1,2,38.38666788210523,159,0.0
1,0,79.43931289625647,108,0.0
1,2,58.325220703931535,60,0.0
1,2,94.79015515207142,57,0.0
1,0,52.221054182608285,48,0.0
1,2,82.1319120333063,65,0.0
1,2,119.02363308360759,117,0.0
1,2,119.02363308360759,30,0.0
1,2,77.82663360762989,42,0.0
1,2,69.30798802214598,72,0.0
1,2,56.481732982622816,100,0.0
1,2,106.99030065168235,163,0.0
1,2,104.090912802749,149,0.0
1,0,49.14692518001045,51,0.0
1,3,55.337819958265534,4,0.0
1,2,81.21819092434768,43,0.0
1,1,94.7734661082927,341,0.0
1,2,117.0600663390837,157,0.0
1,0,64.85901993348074,106,0.0
1,2,119.03643325547611,246,0.0
1,2,102.05307834304944,184,0.0
1,2,84.45242259722102,333,0.0
1,2,119.03643325547611,103,0.0
1,2,119.03643325547611,162,0.0
1,2,119.03643325547611,162,0.0
1,2,86.60026815205129,60,0.0
1,2,78.69513291767008,136,0.0
1,2,119.03643325547611,148,0.0
1,0,119.03643325547611,352,0.0
1,2,47.8360086302137,64,0.0
1,1,8.276978523160865,165,0.0
1,2,85.89880318349773,68,0.0
1,0,9.975824349149432,85,0.0
1,0,79.48801638679899,163,0.0
1,2,119.03251285535141,151,0.0
1,2,88.04098285528354,334,0.0
1,2,117.30016073136365,160,0.0
1,1,81.8543535833101,160,0.0
1,2,119.03251285535141,161,0.0
1,2,47.91699475563172,85,0.0
1,2,119.03251285535141,217,0.0
1,2,68.6870501400423,74,0.0
1,3,11.95346807091849,161,0.0
1,0,81.96334402837248,88,0.0
1,2,67.98667365584558,372,0.0
1,2,63.461850557403146,102,0.0
1,1,119.03251285535141,151,0.0
1,2,116.75162765113814,245,0.0
1,2,119.03251285535141,215,0.0
1,2,75.66070773496762,90,0.0
1,2,58.201365121606855,69,0.0
1,1,92.80597896364411,342,0.0
1,2,119.03912117763308,150,0.0
1,3,9.786984774519594,25,0.0
1,2,79.25719017611537,91,0.0
1,1,46.26420950208028,152,0.0
1,0,84.22488406520336,98,0.0
1,1,83.38005812939073,332,0.0
1,2,64.90145062311336,336,0.0
1,1,91.71705729957817,277,0.0
1,2,78.53322720822034,154,0.0
1,2,119.03912117763308,161,0.0
1,2,110.31200387864965,41,0.0
1,2,119.03912117763308,160,0.0
1,2,119.03912117763308,170,0.0
1,2,75.67900822565014,160,0.0
1,2,117.07163403298449,192,0.0
1,0,86.21009119119331,40,0.0
1,2,119.03912117763308,105,0.0
1,0,119.03230627109552,165,0.0
1,2,91.20590651927401,142,0.0
1,2,119.03230627109552,167,0.0
1,1,4.534835799431033,73,0.0
1,2,119.03230627109552,105,0.0
1,2,119.03230627109552,262,0.0
1,2,78.84711629366251,166,0.0
1,2,98.70393763583559,38,0.0
1,2,82.41656453994896,20,0.0
1,2,119.03230627109552,164,0.0
1,1,119.03230627109552,193,0.0
1,2,59.836878441024865,13,0.0
1,1,83.90739048152724,355,0.0
1,3,33.54203168267051,29,0.0
1,2,54.99912152586022,7,0.0
1,0,8.047251797878026,87,0.0
1,2,86.74314717687999,93,0.0
1,2,107.10012792734621,20,0.0
1,2,70.07274834536062,48,0.0
1,2,119.04351696135973,63,0.0
1,2,78.45520849913898,78,0.0
1,0,60.166047192862855,127,0.0
1,2,93.36613261764498,126,0.0
1,2,119.04351696135973,175,0.0
1,2,90.17299082203853,17,0.0
1,0,70.07595049326702,19,0.0
1,0,82.3007072976586,100,0.0
1,2,62.507008330188604,68,0.0
1,2,79.76948958195467,77,0.0
1,2,119.04351696135973,164,0.0
1,2,119.04351696135973,199,0.0
1,0,1.6563797703361187,82,0.0
1,2,72.38740762387798,338,0.0
1,0,119.04351696135973,80,0.0
1,2,119.04351696135973,148,0.0
1,2,90.85866502344112,160,0.0
1,0,28.61262169548524,155,0.0
1,2,117.07582323245525,153,0.0
1,2,119.04351696135973,263,0.0
1,0,49.88289145903969,168,0.0
1,2,119.04351696135973,164,0.0
1,0,68.24223383997011,59,0.0
1,3,75.49207529577038,163,0.0
1,2,76.9055449985242,52,0.0
1,2,112.57087417916728,196,0.0
1,2,49.34393331285576,168,0.0
1,2,119.03604366238208,264,0.0
1,2,36.38824628375188,65,0.0
1,2,119.03604366238208,164,0.0
1,2,119.03604366238208,107,0.0
1,1,104.01205367388911,173,0.0
1,2,119.03604366238208,151,0.0
1,0,81.33675096004069,101,0.0
1,2,76.54999723729992,58,0.0
1,3,55.54497813473334,23,0.0
1,2,119.03604366238208,197,0.0
1,1,109.1440786877526,189,0.0
1,1,84.95696703611452,346,0.0
1,1,52.52111381507718,41,0.0
1,2,119.03604366238208,123,0.0
1,0,70.07758186813697,77,0.0
1,1,86.80570861436671,23,0.0
1,2,73.31946442627124,357,0.0
1,0,27.648665357867323,156,0.0
1,2,82.14150400040837,79,0.0
1,2,119.03604366238208,247,0.0
1,3,8.844859877044724,166,0.0
1,2,111.08386234492872,161,0.0
1,2,54.016272133666575,6,0.0
1,2,54.923598107939064,156,0.0
1,1,107.17554882838198,190,0.0
1,0,8.124359281913506,167,0.0
1,2,66.42021921781095,90,0.0
1,2,105.32348837901439,156,0.0
1,2,84.80036211270499,266,0.0
1,2,84.29448782118642,72,0.0
1,2,119.03147014062938,171,0.0
1,2,119.03147014062938,201,0.0
1,2,71.7461786357235,12,0.0
1,2,109.59702429577126,170,0.0
1,2,119.03147014062938,124,0.0
1,0,58.23356099587431,129,0.0
1,0,1.6458665638022112,76,0.0
1,2,116.30536369816474,197,0.0
1,2,92.38008713470127,44,0.0
1,3,5.93032180998629,29,0.0
1,0,46.62718389991894,4,0.0
1,3,34.783088441962896,9,0.0
1,2,110.1819677186344,340,0.0
1,2,119.0407916136939,156,0.0
1,2,119.0407916136939,169,0.0
1,2,118.15867334878469,23,0.0
1,2,119.0407916136939,379,0.0
1,3,45.66797551361284,5,0.0
1,1,81.76223223796042,359,0.0
1,0,71.8313056009533,51,0.0
1,0,17.194079416302532,68,0.0
1,2,119.0407916136939,68,0.0
1,2,119.0407916136939,178,0.0
1,1,73.56418677855135,337,0.0
1,2,87.44632314206272,68,0.0
1,0,7.165150895607404,168,0.0
1,2,119.0407916136939,175,0.0
1,2,96.56469360692714,42,0.0
1,2,119.0407916136939,172,0.0
1,2,62.67803780489308,67,0.0
1,1,80.91636952840479,26,0.0
1,2,119.0383991597148,159,0.0
1,2,101.58335971236157,97,0.0
1,2,92.291582218676,110,0.0
1,3,9.448777842157915,46,0.0
1,0,17.07999887281295,64,0.0
1,2,100.10190877144498,164,0.0
1,3,0.30799930856508695,31,0.0
1,1,10.566782658211492,158,0.0
1,2,119.0383991597148,159,0.0
1,0,88.25194231378818,144,0.0
1,2,119.0383991597148,156,0.0
1,2,119.0383991597148,271,0.0
1,0,71.51317594792079,117,0.0
1,0,119.0383991597148,67,0.0
1,2,73.39988263238907,170,0.0
1,0,83.72484423591723,158,0.0
1,0,47.026464242655635,134,0.0
1,0,119.0383991597148,75,0.0
1,2,73.83964673302567,92,0.0
1,2,119.0383991597148,194,0.0
1,2,119.03055776943857,171,0.0
1,2,119.03055776943857,169,0.0
1,3,28.89283698481017,12,0.0
1,2,119.03055776943857,172,0.0
1,2,112.1090670171246,131,0.0
1,0,102.94112102371284,2,0.0
1,2,119.03055776943857,170,0.0
1,2,119.03055776943857,101,0.0
1,2,117.86635669667554,342,0.0
1,0,7.50337886608289,81,0.0
1,2,119.03055776943857,272,0.0
1,2,119.03055776943857,255,0.0
1,1,89.5453263508197,284,0.0
1,0,90.87336924607088,75,0.0
1,2,119.03055776943857,111,0.0
1,0,97.83007241935456,47,0.0
1,0,55.343309538721584,132,0.0
1,2,116.64563775822715,159,0.0
1,2,103.02884882312819,47,0.0
1,2,70.36242678293422,69,0.0
1,2,119.03055776943857,225,0.0
1,2,119.03055776943857,160,0.0
1,2,93.8651550018647,53,0.0
1,2,49.52593053375036,52,0.0
1,1,104.24908258496828,44,0.0
1,2,47.210045664903284,26,0.0
1,1,78.94692729784336,27,0.0
1,2,57.27459953406658,173,0.0
1,0,91.69037047988283,105,0.0
1,2,119.01906126640262,128,0.0
1,2,119.01906126640262,161,0.0
1,2,58.53434015112191,351,0.0
1,2,119.01906126640262,205,0.0
1,2,99.01906126640262,1,0.0
1,2,119.01906126640262,161,0.0
1,2,119.01906126640262,171,0.0
1,2,66.08649984091663,18,0.0
1,1,71.46671901389918,168,0.0
1,1,65.82584966420802,46,0.0
1,0,27.022978715109335,105,0.0
1,0,119.01906126640262,174,0.0
1,2,119.01906126640262,194,0.0
1,2,119.01906126640262,158,0.0
1,2,51.161161994192,27,0.0
1,2,119.01906126640262,273,0.0
1,2,119.01906126640262,225,0.0
1,2,119.01906126640262,164,0.0
1,0,54.36237080512421,133,0.0
1,2,50.48962177825904,3,0.0
1,2,119.01906126640262,273,0.0
1,2,119.01906126640262,171,0.0
1,2,99.03162161713865,1,0.0
1,2,119.03162161713865,171,0.0
1,2,81.37622167125721,79,0.0
1,2,49.819243883876126,373,0.0
1,2,106.84126255879498,166,0.0
1,2,49.51857301140756,112,0.0
1,2,91.42028716282968,286,0.0
1,1,97.05068288354127,2,0.0
1,2,119.03162161713865,129,0.0
1,1,111.01473014508804,174,0.0
1,1,104.0081743983526,179,0.0
1,0,5.554061749624171,83,0.0
1,2,70.39029899094497,203,0.0
1,2,117.3266232180086,206,0.0
1,2,53.5520987781605,113,0.0
1,0,53.26497463657443,118,0.0
1,2,109.2728186549015,69,0.0
1,3,0.12130544462879866,35,0.0
1,2,119.03055220825395,227,0.0
1,2,89.58291023867271,96,0.0
1,3,48.713088896268445,16,0.0
1,2,57.51880992839787,86,0.0
1,1,54.4548184843876,162,0.0
1,1,24.974072076605403,15,0.0
1,2,119.03055220825395,258,0.0
1,2,94.21367140763148,364,0.0
1,1,33.47861477410099,73,0.0
1,2,119.03055220825395,273,0.0
1,3,90.86195852879281,170,0.0
1,2,119.03055220825395,177,0.0
1,2,119.03055220825395,51,0.0
1,0,119.03055220825395,110,0.0
1,2,77.17896315452833,12,0.0
1,2,119.03055220825395,254,0.0
1,2,119.03055220825395,175,0.0
1,2,54.19560533684645,86,0.0
1,0,71.93459021760141,85,0.0
1,3,34.83729005986625,11,0.0
1,3,22.21032527725662,37,0.0
1,3,97.33935146705089,165,0.0
1,3,46.73221142157325,17,0.0
1,2,119.0191225253048,227,0.0
1,2,119.0191225253048,274,0.0
1,1,31.497737299405788,74,0.0
1,1,22.9931946019102,16,0.0
1,2,94.16950831190788,14,0.0
1,1,117.04967473355875,276,0.0
1,2,119.0191225253048,28,0.0
1,2,89.40784602869857,89,0.0
1,0,37.42763116345285,57,0.0
1,2,119.0191225253048,157,0.0
1,2,119.0191225253048,163,0.0
1,2,85.58678571176425,391,0.0
1,2,69.53270837564013,10,0.0
1,2,111.57013642437917,61,0.0
1,0,23.11793582599363,109,0.0
1,2,111.57013642437917,144,0.0
1,3,109.14457614672547,171,0.0
1,2,119.01366076018688,185,0.0
1,0,64.19150914488135,29,0.0
1,3,44.74587218176013,18,0.0
1,2,119.01366076018688,153,0.0
1,2,62.348946169650105,258,0.0
1,2,119.01366076018688,132,0.0
1,0,35.58566316859582,65,0.0
1,2,119.01366076018688,275,0.0
1,2,119.01366076018688,174,0.0
1,2,119.01366076018688,28,0.0
1,2,92.31358823655412,45,0.0
1,3,6.002367617651536,174,0.0
1,2,119.01366076018688,177,0.0
1,2,65.509165581567,385,0.0
1,2,119.01366076018688,165,0.0
1,2,119.01366076018688,172,0.0
1,0,2.617397243369803,86,0.0
1,3,17.017928642855097,18,0.0
1,0,65.90531480079096,177,0.0
1,2,119.01107328075801,176,0.0
1,2,70.95513408945516,28,0.0
1,2,119.01107328075801,177,0.0
1,2,119.01107328075801,88,0.0
1,2,67.27998871860034,53,0.0
1,2,119.01107328075801,296,0.0
1,2,97.93060907351938,171,0.0
1,3,107.15564942748348,172,0.0
1,2,119.01107328075801,173,0.0
1,0,82.75081394308273,35,0.0
1,3,48.40063699630573,6,0.0
1,0,73.07934461361089,76,0.0
1,2,77.04738094162009,71,0.0
1,2,119.01107328075801,52,0.0
1,1,97.93667077993265,73,0.0
1,2,48.498675050637296,165,0.0
1,0,22.129009106751642,110,0.0
1,2,77.94152197680563,82,0.0
1,2,119.01107328075801,175,0.0
1,1,91.121483305278,75,0.0
1,2,62.212277067003654,163,0.0
1,0,79.60176407635655,103,0.0
1,2,119.00872079762661,32,0.0
1,2,73.37856490558175,9,0.0
1,0,102.5541251655603,2,0.0
1,2,116.61746065930592,170,0.0
1,0,50.3383341740381,180,0.0
1,2,119.00872079762661,166,0.0
1,2,53.450043161760256,112,0.0
1,0,8.396848801127451,77,0.0
1,2,96.63344018094924,394,0.0
1,2,119.00872079762661,160,0.0
1,2,119.00872079762661,134,0.0
1,2,119.00872079762661,200,0.0
1,1,112.70958230109727,179,0.0
1,2,81.75953474070934,36,0.0
1,2,101.47366095832166,172,0.0
1,2,79.39842680778948,346,0.0
1,0,79.57409859147587,14,0.0
1,2,118.99473574665076,106,0.0
1,0,118.99473574665076,55,0.0
1,2,118.99473574665076,175,0.0
1,1,8.228148321847431,167,0.0
1,2,118.99473574665076,180,0.0
1,2,118.99473574665076,166,0.0
1,2,106.92673078987416,369,0.0
1,3,16.645843282716548,167,0.0
1,2,118.99473574665076,211,0.0
1,2,113.5802053418015,5,0.0
1,0,65.96278080282367,89,0.0
1,2,118.99473574665076,185,0.0
1,1,118.99473574665076,167,0.0
1,2,118.99473574665076,22,0.0
1,2,118.99473574665076,178,0.0
1,1,85.12854820232228,8,0.0
1,0,62.91398863011602,180,0.0
1,2,62.17814258915175,371,0.0
1,2,58.50258515837307,33,0.0
1,2,119.00521728504769,178,0.0
1,2,99.00521728504769,1,0.0
1,2,112.02248052246205,19,0.0
1,2,119.00521728504769,264,0.0
1,1,103.43975792231842,396,0.0
1,1,100.89762171185203,186,0.0
1,2,106.35201290688997,49,0.0
1,3,34.624234854168684,9,0.0
1,1,81.54001235030583,66,0.0
1,2,67.22567491671073,278,0.0
1,2,95.91305006846633,176,0.0
1,2,72.10966574411084,56,0.0
1,0,82.83668452390978,28,0.0
1,0,24.750901015681645,169,0.0
1,2,2.0221147277346136,178,0.0
1,1,32.49579904209189,79,0.0
1,2,119.00521728504769,62,0.0
1,2,119.00521728504769,121,0.0
1,2,113.9962074418055,181,0.0
1,1,74.26091814289308,389,0.0
1,2,74.46709640821386,177,0.0
1,2,119.00249311881227,163,0.0
1,1,14.795250819014866,179,0.0
1,2,119.00249311881227,167,0.0
1,2,119.00249311881227,20,0.0
1,2,119.00249311881227,7,0.0
1,1,62.18222978233514,381,0.0
1,2,119.00249311881227,58,0.0
1,2,115.33874685886438,20,0.0
1,0,81.83917764272205,29,0.0
1,0,23.753394134493913,170,0.0
1,3,9.02909559099243,22,0.0
1,2,68.32922194847355,85,0.0
1,2,73.37718367075799,80,0.0
1,2,101.63582878771219,54,0.0
1,2,84.62077005202896,32,0.0
1,2,75.87791302957746,167,0.0
1,2,119.00651096253172,178,0.0
1,0,80.7462758788355,170,0.0
1,2,119.00651096253172,112,0.0
1,2,75.31703240513407,33,0.0
1,2,119.00651096253172,122,0.0
1,2,119.00651096253172,279,0.0
1,2,119.00651096253172,301,0.0
1,2,119.00651096253172,215,0.0
1,2,119.00651096253172,236,0.0
1,0,74.4324430430449,58,0.0
1,2,119.00651096253172,237,0.0
1,2,119.00651096253172,123,0.0
1,2,58.22026033630842,35,0.0
1,2,114.34252440901713,173,0.0
1,3,39.53558157152051,7,0.0
1,2,116.81640095149642,372,0.0
1,3,111.01767791066905,171,0.0
1,1,118.96329738595163,212,0.0
1,1,60.18874074486686,382,0.0
1,1,20.265618918395695,91,0.0
1,2,117.9865265625691,104,0.0
1,2,16.24929383953109,46,0.0
1,2,77.43602250139595,121,0.0
1,3,25.82896638692397,38,0.0
1,2,118.99255105602248,373,0.0
1,2,108.88161448925294,21,0.0
1,2,83.30213886973812,13,0.0
1,0,3.398356970192373,82,0.0
1,0,52.752752459922156,30,0.0
1,2,63.03120252462735,85,0.0
1,0,86.28418661837895,119,0.0
1,0,58.495806537288345,165,0.0
1,2,84.36391218660688,180,0.0
1,2,118.99255105602248,181,0.0
1,1,113.00677242241416,171,0.0
1,2,118.99255105602248,205,0.0
1,0,42.504140295739546,5,0.0
1,2,118.99255105602248,26,0.0
1,2,118.99255105602248,181,0.0
1,2,77.80492054393726,39,0.0
1,2,118.99255105602248,184,0.0
1,2,76.47984942160777,123,0.0
1,2,11.794312837569068,181,0.0
1,2,65.40643151378143,186,0.0
1,2,58.493044781062366,237,0.0
1,1,92.24774309185399,297,0.0
1,0,78.73559618790911,172,0.0
1,1,62.926717620406905,363,0.0
1,2,118.99676925305113,207,0.0
1,2,65.60687170835384,98,0.0
1,1,78.20306893957626,352,0.0
1,2,105.28913086598035,81,0.0
1,0,79.35954886667189,66,0.0
1,2,66.6566840421922,8,0.0
1,2,87.75940880836937,65,0.0
1,0,60.966322478288966,94,0.0
1,2,118.99676925305113,285,0.0
1,0,51.749521712973284,31,0.0
1,0,118.99676925305113,75,0.0
1,2,118.99676925305113,281,0.0
1,1,53.60787865803303,131,0.0
1,0,58.912313020533624,184,0.0
1,3,45.0278923884442,13,0.0
1,1,76.21391469183554,353,0.0
1,0,59.52691035244704,38,0.0
1,2,119.01084575225929,125,0.0
1,1,13.001339130139145,183,0.0
1,3,110.33161718959201,178,0.0
1,2,119.01084575225929,181,0.0
1,3,84.16213865994831,72,0.0
1,0,67.97136651200117,31,0.0
1,2,119.01084575225929,239,0.0
1,3,42.97280307790697,21,0.0
1,2,119.01084575225929,284,0.0
1,2,61.71779614040014,107,0.0
1,2,119.01084575225929,265,0.0
1,2,117.52951273625955,177,0.0
1,2,78.49589026719332,376,0.0
1,2,47.822180359398715,36,0.0
1,3,5.252903290203453,47,0.0
1,3,55.12716646147189,13,0.0
1,2,119.01084575225929,187,0.0
1,0,77.7464419401684,173,0.0
1,2,119.01084575225929,24,0.0
1,0,68.16079168683288,119,0.0
1,1,59.977168230548244,95,0.0
1,0,68.6311828731192,187,0.0
1,0,48.50923037878484,2,0.0
1,2,119.01084575225929,67,0.0
1,2,64.60222370053792,385,0.0
1,1,39.51175530104995,7,0.0
1,2,119.02511895045174,210,0.0
1,3,36.98761064185859,11,0.0
1,2,72.9039974332811,88,0.0
1,2,99.09425617177622,98,0.0
1,3,4.2780222406551935,48,0.0
1,2,119.02511895045174,187,0.0
1,2,100.62603354993065,41,0.0
1,1,112.46625043672975,174,0.0
1,2,75.33169452545522,376,0.0
1,2,87.14020647104103,97,0.0
1,2,119.02511895045174,55,0.0
1,2,119.02511895045174,86,0.0
1,1,11.949324832758217,45,0.0
1,2,96.1569815270327,268,0.0
1,2,119.02511895045174,187,0.0
1,2,119.02511895045174,266,0.0
1,2,119.02511895045174,184,0.0
1,2,119.02511895045174,396,0.0
1,2,88.28370779456502,299,0.0
1,1,46.59635862215089,174,0.0
1,2,93.17493377839186,16,0.0
1,2,119.0234099647659,171,0.0
1,2,119.0234099647659,174,0.0
1,2,119.0234099647659,358,0.0
1,2,119.0234099647659,176,0.0
1,1,9.972734797524115,46,0.0
1,2,91.94692776652316,38,0.0
1,2,119.0234099647659,190,0.0
1,2,119.0234099647659,161,0.0
1,3,45.4995072265853,85,0.0
1,3,46.55775929400248,4,0.0
1,3,46.55395179134728,3,0.0
1,3,11.334137722425837,185,0.0
1,2,119.0234099647659,239,0.0
1,1,111.04869497655054,215,0.0
1,2,119.0234099647659,26,0.0
1,2,61.43998529361054,92,0.0
1,1,69.1914645452645,16,0.0
1,2,68.62772459131246,109,0.0
1,2,119.0234099647659,173,0.0
1,2,119.0234099647659,188,0.0
1,0,55.97168768801054,187,0.0
1,1,110.36940029774794,164,0.0
1,1,85.70112541735692,43,0.0
1,1,102.85647958419041,193,0.0
1,2,68.43546057905655,93,0.0
1,0,42.13084617271816,188,0.0
1,0,76.7354046293955,127,0.0
1,2,119.0234099647659,267,0.0
1,2,119.0234099647659,288,0.0
1,2,119.0234099647659,72,0.0
1,1,24.518738091617333,69,0.0
1,2,119.03024512412777,184,0.0
1,1,70.29268873118096,356,0.0
1,2,119.03024512412777,186,0.0
1,1,8.080113169484557,186,0.0
1,2,119.03024512412777,330,0.0
1,0,45.64682398294957,152,0.0
1,2,99.34458065653574,174,0.0
1,2,91.42326591288474,25,0.0
1,2,94.15352974735488,99,0.0
1,1,42.65001371104456,176,0.0
1,0,76.3237280544782,113,0.0
1,2,119.03024512412777,129,0.0
1,0,75.44916865827659,70,0.0
1,2,119.03024512412777,212,0.0
1,0,61.51751392088845,132,0.0
1,2,45.95918595956745,162,0.0
1,2,111.28256423941941,23,0.0
1,2,106.96781661031154,19,0.0
1,2,101.44934645302618,69,0.0
1,2,119.03024512412777,202,0.0
1,1,82.34501780176907,378,0.0
1,2,119.03024512412777,188,0.0
1,2,67.5754596631843,389,0.0
1,3,8.397445234159902,187,0.0
1,2,119.0330623876063,173,0.0
1,1,117.06330751173407,290,0.0
1,2,119.0330623876063,130,0.0
1,2,119.0330623876063,176,0.0
1,2,24.823664354142622,178,0.0
1,2,119.0330623876063,195,0.0
1,0,84.31858150933998,102,0.0
1,2,119.0330623876063,308,0.0
1,2,119.0330623876063,198,0.0
1,0,45.93891394722066,186,0.0
1,1,6.9805275223368195,177,0.0
1,2,119.0330623876063,286,0.0
1,0,93.97159520707349,157,0.0
1,0,10.25868950570529,122,0.0
1,2,119.0330623876063,187,0.0
1,1,20.5820456033514,71,0.0
1,3,51.00174659001178,15,0.0
1,2,91.45016962676911,88,0.0
1,2,119.0330623876063,188,0.0
1,2,119.03025423332632,186,0.0
1,2,73.40083214225689,369,0.0
1,0,39.22440791777854,191,0.0
1,2,119.03025423332632,212,0.0
1,2,102.927012143755,41,0.0
1,3,29.10458235168487,15,0.0
1,3,1.80232137071914,178,0.0
1,2,119.03025423332632,87,0.0
1,1,73.3870446754108,115,0.0
1,2,44.96916818054698,187,0.0
1,2,65.96677664933584,117,0.0
1,0,41.63990644846393,26,0.0
1,2,101.57835629018,101,0.0
1,2,119.03025423332632,244,0.0
1,2,46.01605183686306,158,0.0
1,2,119.03025423332632,188,0.0
1,2,119.03025423332632,188,0.0
1,2,119.03025423332632,223,0.0
1,1,16.640137801527548,73,0.0
1,3,79.40592205386113,187,0.0
1,2,54.03437520451032,90,0.0
1,1,9.793079270878343,179,0.0
1,2,119.02783796484982,121,0.0
1,3,113.1806129721761,182,0.0
1,2,119.02783796484982,60,0.0
1,2,103.9362012918611,184,0.0
1,2,119.02783796484982,66,0.0
1,2,119.02783796484982,310,0.0
1,0,57.16631001760778,165,0.0
1,0,101.51823634207531,67,0.0
1,3,41.73129158061978,193,0.0
1,2,119.02783796484982,177,0.0
1,2,75.4705761393052,35,0.0
1,2,119.02783796484982,190,0.0
1,0,72.85680433930571,131,0.0
1,0,53.1470968556761,101,0.0
1,2,86.58178816280638,47,0.0
1,0,8.316781703881437,124,0.0
1,2,89.900034775774,223,0.0
1,0,27.53230189137227,180,0.0
1,2,54.431576223418524,20,0.0
1,2,119.02783796484982,271,0.0
1,2,87.96428359045888,22,0.0
1,2,58.47565169155679,22,0.0
1,0,79.16753406974495,36,0.0
1,2,103.7863393683144,131,0.0
1,2,39.70681160211677,28,0.0
1,2,119.039067188803,18,0.0
1,0,50.68597904950757,153,0.0
1,1,45.07459266010503,188,0.0
1,0,70.32945568818391,126,0.0
1,2,108.41679118264447,91,0.0
1,1,119.039067188803,180,0.0
1,2,119.039067188803,190,0.0
1,2,119.02568330537895,181,0.0
1,2,119.02568330537895,277,0.0
1,2,119.02568330537895,47,0.0
1,2,79.87815181933053,365,0.0
1,2,117.06475049418195,181,0.0
1,2,119.02568330537895,177,0.0
1,2,99.33550796948828,46,0.0
1,0,61.16667022032701,140,0.0
1,1,72.60965538705938,190,0.0
1,1,99.2348451806427,221,0.0
1,2,111.49003066441438,186,0.0
1,2,85.28423508909492,14,0.0
1,1,3.236018249448949,191,0.0
1,2,57.57866947660686,9,0.0
1,2,58.54521689978044,335,0.0
1,2,117.73184694668049,129,0.0
1,2,91.8211550325724,23,0.0
1,2,77.04832007531135,44,0.0
1,2,71.72723768970492,51,0.0
1,2,119.02568330537895,292,0.0
1,0,87.96478526995595,88,0.0
1,0,43.633905487527784,5,0.0
1,2,58.53903156452232,37,0.0
1,2,119.02618991183284,33,0.0
1,0,54.25725042362257,168,0.0
1,0,5.407722109896232,127,0.0
1,2,119.02618991183284,224,0.0
1,2,119.02618991183284,20,0.0
1,2,84.5522300830987,48,0.0
1,0,59.892051904261855,196,0.0
1,2,119.02618991183284,73,0.0
1,2,113.85604577432339,31,0.0
1,1,101.9045573989486,11,0.0
1,2,115.94548905560305,93,0.0
1,2,62.217043330625486,336,0.0
1,1,89.43289752670259,208,0.0
1,2,119.02255721103143,224,0.0
1,1,115.07443042824322,172,0.0
1,2,119.02255721103143,183,0.0
1,0,63.852500749116274,142,0.0
1,2,87.45545473773402,209,0.0
